old:	 userId = 0017550b3a324275a5d542e7d74a6d8b	 clientCode = [-9, -9, 43, 20, 43, 20, 63, 41, 83, -77, -97]	 channelId = 10000	 matchCode.A = [-9, -1, 43, 20, 43, 22, 63, 41, 83, -109, -65, 2, 0, -30, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -32, 76]	 matchCode.B = 6	 result.channel_id = 226
new:	 userId = 2f6a1cbf2691454194771831bd993735	 clientCode = [-108, -1, 40, -42, 105, -105, -105, 47, 90, 87, -74]	 channelId = 10000	 matchCode.A = [-108, -1, 41, -42, 105, -105, -105, 47, 82, 87, 22, 3, 0, -47, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 25, 53]	 matchCode.B = 13	 result.channel_id = 209
old:	 userId = 2f79737a17114850a3688986f59843a8	 clientCode = [-17, -65, 43, 4, 15, -1, 8, 8, 67, -77, 11]	 channelId = 10000	 matchCode.A = [111, -65, 43, 20, 15, -1, 10, 8, 83, -77, 11, 1, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 97, -114]	 matchCode.B = 3	 result.channel_id = 221
new:	 userId = 2f79737a17114850a3688986f59843a8	 clientCode = [-17, -65, 43, 4, 15, -1, 8, 8, 67, -77, 11]	 channelId = 10000	 matchCode.A = [111, -65, 43, 20, 15, -1, 10, 8, 83, -77, 11, 1, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 97, -114]	 matchCode.B = 3	 result.channel_id = 221
old:	 userId = 2f8d473f1f9f494cb970c3224f01aeee	 clientCode = [-7, -108, 16, -12, -16, -33, 23, 31, -116, -35, -12]	 channelId = 10000	 matchCode.A = [-7, -112, 24, -4, -16, -33, 23, 31, -116, -35, -12, 3, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 45, -59]	 matchCode.B = 2	 result.channel_id = 1
new:	 userId = 2f8d473f1f9f494cb970c3224f01aeee	 clientCode = [-7, -108, 16, -12, -16, -33, 23, 31, -116, -35, -12]	 channelId = 10000	 matchCode.A = [-7, -112, 24, -4, -16, -33, 23, 31, -116, -35, -12, 3, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 45, -59]	 matchCode.B = 2	 result.channel_id = 1
old:	 userId = 2f8d70b48a274ab1ac924900fe54c22c	 clientCode = [-23, -21, -17, -1, 32, 47, 7, 7, -77, 63, 10]	 channelId = 13	 matchCode.A = [-23, -21, -17, 111, 32, 47, 7, 7, -77, 63, 8, 0, 0, 13, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 12, 126]	 matchCode.B = 9	 result.channel_id = 13
new:	 userId = 2f8d70b48a274ab1ac924900fe54c22c	 clientCode = [-23, -21, -17, -1, 32, 47, 7, 7, -77, 63, 10]	 channelId = 13	 matchCode.A = [-23, -21, -17, 111, 32, 47, 7, 7, -77, 63, 8, 0, 0, 13, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 12, 126]	 matchCode.B = 9	 result.channel_id = 13
old:	 userId = 2fa5dddc415e4871853b08451df429f0	 clientCode = [10, -97, 35, 6, 72, -105, 47, 68, -45, -37, 57]	 channelId = 10000	 matchCode.A = [2, -97, 35, 6, 104, -105, 47, 68, -45, -37, 57, 2, 0, 13, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 73, 15]	 matchCode.B = 11	 result.channel_id = 13
new:	 userId = 2fa5dddc415e4871853b08451df429f0	 clientCode = [10, -97, 35, 6, 72, -105, 47, 68, -45, -37, 57]	 channelId = 10000	 matchCode.A = [2, -97, 35, 6, 104, -105, 47, 68, -45, -37, 57, 2, 0, 13, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 73, 15]	 matchCode.B = 11	 result.channel_id = 13
old:	 userId = 2fc170cda32942e9b29dc597d56edc39	 clientCode = [-8, 2, -100, -14, -3, 70, 15, -73, -84, -63, 64]	 channelId = 10000	 matchCode.A = [-8, 2, -100, -10, -3, -58, 7, -105, -84, -63, 64, 2, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -30, -25, 90]	 matchCode.B = 2	 result.channel_id = 1
new:	 userId = 2fc170cda32942e9b29dc597d56edc39	 clientCode = [-8, 2, -100, -14, -3, 70, 15, -73, -84, -63, 64]	 channelId = 10000	 matchCode.A = [-8, 2, -100, -10, -3, -58, 7, -105, -84, -63, 64, 2, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -30, -25, 90]	 matchCode.B = 6	 result.channel_id = 1
old:	 userId = 2fcc9d0c5f364dd7ab820e87cc4249ac	 clientCode = [-21, 43, -68, 8, -106, 22, 105, -106, 57, -15, 3]	 channelId = 1	 matchCode.A = [107, 43, -68, 8, -106, 22, 105, -106, 57, -16, 9, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -59, -122]	 matchCode.B = 5	 result.channel_id = 1
new:	 userId = 2fcc9d0c5f364dd7ab820e87cc4249ac	 clientCode = [-21, 43, -68, 8, -106, 22, 105, -106, 57, -15, 3]	 channelId = 1	 matchCode.A = [107, 43, -68, 8, -106, 22, 105, -106, 57, -16, 9, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -59, -122]	 matchCode.B = 5	 result.channel_id = 1
old:	 userId = 2fde19a8427e4745a01f724b09b53f59	 clientCode = [2, 9, -10, 73, -108, 16, 40, -106, 113, 9, 127]	 channelId = 10000	 matchCode.A = [2, 9, -10, 73, -108, 16, 2, -106, 113, 9, 127, 2, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 96, -46]	 matchCode.B = 16	 result.channel_id = 221
new:	 userId = 2fde19a8427e4745a01f724b09b53f59	 clientCode = [2, 9, -10, 73, -108, 16, 40, -106, 113, 9, 127]	 channelId = 10000	 matchCode.A = [2, 9, -10, 73, -108, 16, 2, -106, 113, 9, 127, 2, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 96, -46]	 matchCode.B = 16	 result.channel_id = 221
old:	 userId = 2fed29baabf34feb8c49e711403f208b	 clientCode = [11, 63, 4, 104, -62, 97, -33, 68, 0, -113, -12]	 channelId = 10000	 matchCode.A = [11, 63, 4, 104, -126, 97, -33, 68, 0, -113, -16, 1, 0, 4, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 116, 2]	 matchCode.B = 1	 result.channel_id = 4
new:	 userId = 2fed29baabf34feb8c49e711403f208b	 clientCode = [11, 63, 4, 104, -62, 97, -33, 68, 0, -113, -12]	 channelId = 10000	 matchCode.A = [11, 63, 4, 104, -126, 97, -33, 68, 0, -113, -16, 1, 0, 4, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 116, 2]	 matchCode.B = 1	 result.channel_id = 4
old:	 userId = 2ff044cab16e43d1bd20da723f93c617	 clientCode = [8, 11, 11, -9, 0, 10, 0, -16, -85, 122, 111]	 channelId = 10000	 matchCode.A = [0, 11, 11, -25, 0, 10, 0, -16, -85, 122, 111, 0, 0, -37, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -98, -35]	 matchCode.B = 2	 result.channel_id = 219
new:	 userId = 2ff044cab16e43d1bd20da723f93c617	 clientCode = [8, 11, 11, -9, 0, 10, 0, -16, -85, 122, 111]	 channelId = 10000	 matchCode.A = [0, 11, 11, -25, 0, 10, 0, -16, -85, 122, 111, 0, 0, -37, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -98, -35]	 matchCode.B = 2	 result.channel_id = 219
old:	 userId = 3011834db89842bd927d9b7f025ce7fb	 clientCode = [79, 127, 1, 43, 41, 105, -44, 105, 14, -114, -106]	 channelId = 10000	 matchCode.A = [79, 127, 1, 11, 105, 105, -44, 105, 30, 14, -106, 0, 0, 10, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 60, 1]	 matchCode.B = 17	 result.channel_id = 10
new:	 userId = 3011834db89842bd927d9b7f025ce7fb	 clientCode = [79, 127, 1, 43, 41, 105, -44, 105, 14, -114, -106]	 channelId = 10000	 matchCode.A = [79, 127, 1, 11, 105, 105, -44, 105, 30, 14, -106, 0, 0, 10, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 60, 1]	 matchCode.B = 17	 result.channel_id = 10
old:	 userId = 304dd6d727994f48bf05696879bd688d	 clientCode = [-17, -44, -22, -2, 105, -125, 31, -65, -114, -43, -48]	 channelId = 10000	 matchCode.A = [-1, -44, -22, -2, 105, -107, 31, -65, -114, -43, -48, 1, 0, 11, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 35, -118]	 matchCode.B = 5	 result.channel_id = 11
new:	 userId = 304dd6d727994f48bf05696879bd688d	 clientCode = [-17, -44, -22, -2, 105, -125, 31, -65, -114, -43, -48]	 channelId = 10000	 matchCode.A = [-1, -44, -22, -2, 105, -107, 31, -65, -114, -43, -48, 1, 0, 11, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 35, -118]	 matchCode.B = 5	 result.channel_id = 11
old:	 userId = 306f01b2dd524bb7ac4820c06450da32	 clientCode = [-122, -105, -1, 0, -1, 31, -97, 4, -44, 23, -9]	 channelId = 10000	 matchCode.A = [14, -105, -65, 0, -1, 31, -105, 4, -44, 23, -9, 4, 0, -42, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -38, 39]	 matchCode.B = 4	 result.channel_id = 214
new:	 userId = 306f01b2dd524bb7ac4820c06450da32	 clientCode = [-122, -105, -1, 0, -1, 31, -97, 4, -44, 23, -9]	 channelId = 10000	 matchCode.A = [14, -105, -65, 0, -1, 31, -105, 4, -44, 23, -9, 4, 0, -42, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -38, 39]	 matchCode.B = 4	 result.channel_id = 214
old:	 userId = 307234cf473249eda2e859100e042535	 clientCode = [-1, 105, -44, -1, -105, 3, 111, -113, -72, 56, 104]	 channelId = 10000	 matchCode.A = [-1, 41, -44, -1, -106, 3, 111, -49, -88, 56, 104, 3, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -50, 0]	 matchCode.B = 1	 result.channel_id = 12
new:	 userId = 307234cf473249eda2e859100e042535	 clientCode = [-1, 105, -44, -1, -105, 3, 111, -113, -72, 56, 104]	 channelId = 10000	 matchCode.A = [-1, 41, -44, -1, -106, 3, 111, -49, -88, 56, 104, 3, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -50, 0]	 matchCode.B = 1	 result.channel_id = 12
old:	 userId = 307b609724584c8aa27f8275f70f63c5	 clientCode = [-126, 110, -63, 0, 120, -1, -65, -82, 95, -40, -8]	 channelId = 10000	 matchCode.A = [-126, 110, -55, 0, 96, -1, -65, -114, 95, -40, -8, 2, 0, -34, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 5, 47]	 matchCode.B = 1	 result.channel_id = 222
new:	 userId = 307b609724584c8aa27f8275f70f63c5	 clientCode = [-126, 110, -63, 0, 120, -1, -65, -82, 95, -40, -8]	 channelId = 10000	 matchCode.A = [-126, 110, -55, 0, 96, -1, -65, -114, 95, -40, -8, 2, 0, -34, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 5, 47]	 matchCode.B = 1	 result.channel_id = 222
old:	 userId = 3080ad5fb2a5458eb5169d97ab5ca211	 clientCode = [22, 2, 30, -10, -9, -106, 0, -97, 100, 112, 96]	 channelId = 10000	 matchCode.A = [-106, 3, 30, -10, -9, -106, 0, -97, 100, 112, 97, 0, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -26, 53]	 matchCode.B = 15	 result.channel_id = 12
new:	 userId = 3080ad5fb2a5458eb5169d97ab5ca211	 clientCode = [22, 2, 30, -10, -9, -106, 0, -97, 100, 112, 96]	 channelId = 10000	 matchCode.A = [-106, 3, 30, -10, -9, -106, 0, -97, 100, 112, 97, 0, 0, 12, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -26, 53]	 matchCode.B = 15	 result.channel_id = 12
old:	 userId = 3080ad5fb2a5458eb5169d97ab5ca211	 clientCode = [8, 0, 112, 22, -113, 16, 31, 63, -116, 83, -11]	 channelId = 10000	 matchCode.A = [0, 16, 112, 22, -49, 0, 31, 63, -116, 83, -11, 1, 0, 12, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 9, 119]	 matchCode.B = 16	 result.channel_id = 12
new:	 userId = 3080ad5fb2a5458eb5169d97ab5ca211	 clientCode = [8, 0, 112, 22, -113, 16, 31, 63, -116, 83, -11]	 channelId = 10000	 matchCode.A = [0, 16, 112, 22, -49, 0, 31, 63, -116, 83, -11, 1, 0, 12, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 9, 119]	 matchCode.B = 16	 result.channel_id = 12
old:	 userId = 30810e7db9bb4edeb34f0d395c40f919	 clientCode = [3, 23, 15, 31, 15, -97, 23, 15, 23, 21, 23]	 channelId = 2	 matchCode.A = [3, 23, 15, 23, 15, -97, 23, 15, 23, 23, 23, 0, 0, 2, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -16, -20]	 matchCode.B = 3	 result.channel_id = 2
new:	 userId = 30810e7db9bb4edeb34f0d395c40f919	 clientCode = [3, 23, 15, 31, 15, -97, 23, 15, 23, 21, 23]	 channelId = 2	 matchCode.A = [3, 23, 15, 23, 15, -97, 23, 15, 23, 23, 23, 0, 0, 2, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -16, -20]	 matchCode.B = 3	 result.channel_id = 2
old:	 userId = 309b2c4ce28448dda4837da97b10d9bd	 clientCode = [15, 7, -42, 10, -97, -17, -44, 105, 84, -50, -108]	 channelId = 10000	 matchCode.A = [15, 6, -42, 2, -97, -17, -44, 107, 84, -50, -44, 2, 0, 13, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 69, -17]	 matchCode.B = 1	 result.channel_id = 13
new:	 userId = 309b2c4ce28448dda4837da97b10d9bd	 clientCode = [15, 7, -42, 10, -97, -17, -44, 105, 84, -50, -108]	 channelId = 10000	 matchCode.A = [15, 6, -42, 2, -97, -17, -44, 107, 84, -50, -44, 2, 0, 13, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 69, -17]	 matchCode.B = 1	 result.channel_id = 13
old:	 userId = 30a98a857bc747859704eb98342feb0a	 clientCode = [2, -106, 105, 2, 111, 0, -42, 43, -34, 86, -42]	 channelId = 10000	 matchCode.A = [0, 22, 105, 2, 47, 0, -42, 43, -33, 86, -42, 2, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 20, 19]	 matchCode.B = 13	 result.channel_id = 6
new:	 userId = 30a98a857bc747859704eb98342feb0a	 clientCode = [2, -106, 105, 2, 111, 0, -42, 43, -34, 86, -42]	 channelId = 10000	 matchCode.A = [0, 22, 105, 2, 47, 0, -42, 43, -33, 86, -42, 2, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 20, 19]	 matchCode.B = 13	 result.channel_id = 6
old:	 userId = 30b27154e50f4058882ac0fc05c11b46	 clientCode = [66, 81, -97, 0, -110, 6, 105, 2, -31, -21, 43]	 channelId = 10000	 matchCode.A = [66, 81, -33, 2, -110, 4, 105, 2, -31, 107, 43, 4, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -89, 24]	 matchCode.B = 8	 result.channel_id = 6
new:	 userId = 30b27154e50f4058882ac0fc05c11b46	 clientCode = [66, 81, -97, 0, -110, 6, 105, 2, -31, -21, 43]	 channelId = 10000	 matchCode.A = [66, 81, -33, 2, -110, 4, 105, 2, -31, 107, 43, 4, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -89, 24]	 matchCode.B = 8	 result.channel_id = 6
old:	 userId = 30ca9351b5884b1398bf056f1d3fed6e	 clientCode = [105, 2, -1, 47, -10, 47, 9, -106, -76, 53, 0]	 channelId = 10000	 matchCode.A = [105, 2, -1, 47, -9, 47, 9, -106, 52, -75, 2, 4, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 77, 42]	 matchCode.B = 2	 result.channel_id = 1
new:	 userId = 30ca9351b5884b1398bf056f1d3fed6e	 clientCode = [105, 2, -1, 47, -10, 47, 9, -106, -76, 53, 0]	 channelId = 10000	 matchCode.A = [105, 2, -1, 47, -9, 47, 9, -106, 52, -75, 2, 4, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 77, 42]	 matchCode.B = 2	 result.channel_id = 1
old:	 userId = 30cabe5c985042a4a9a69cced5f0c8d1	 clientCode = [41, -42, -16, -65, -1, 111, 11, 16, 12, 21, -106]	 channelId = 3	 matchCode.A = [41, -42, -16, -65, -1, 111, 2, 16, 12, 21, -44, 1, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -116, -4]	 matchCode.B = 4	 result.channel_id = 3
new:	 userId = 30cabe5c985042a4a9a69cced5f0c8d1	 clientCode = [41, -42, -16, -65, -1, 111, 11, 16, 12, 21, -106]	 channelId = 3	 matchCode.A = [41, -42, -16, -65, -1, 111, 2, 16, 12, 21, -44, 1, 0, 3, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -116, -4]	 matchCode.B = 4	 result.channel_id = 3
old:	 userId = 30cea45b599c405a9e1e7d39ec6f18c6	 clientCode = [-108, -107, 15, -10, -13, -44, -15, -21, -63, -54, -7]	 channelId = 10000	 matchCode.A = [-108, -107, 15, -10, -15, -12, -15, -17, -63, -54, -7, 2, 0, -47, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -98, -1]	 matchCode.B = 7	 result.channel_id = 209
new:	 userId = 30cea45b599c405a9e1e7d39ec6f18c6	 clientCode = [-108, -107, 15, -10, -13, -44, -15, -21, -63, -54, -7]	 channelId = 10000	 matchCode.A = [-108, -107, 15, -10, -15, -12, -15, -17, -63, -54, -7, 2, 0, -47, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -98, -1]	 matchCode.B = 7	 result.channel_id = 209
old:	 userId = 30d2903a82654d6fa8bef0cbe4017637	 clientCode = [-42, -107, 107, 2, 11, 0, -108, 96, 83, 82, -65]	 channelId = 10000	 matchCode.A = [-42, -107, 103, 2, 11, 8, -112, 96, 83, 82, -65, 0, 0, 4, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -54, 70]	 matchCode.B = 9	 result.channel_id = 4
new:	 userId = 30d2903a82654d6fa8bef0cbe4017637	 clientCode = [-42, -107, 107, 2, 11, 0, -108, 96, 83, 82, -65]	 channelId = 10000	 matchCode.A = [-42, -107, 103, 2, 11, 8, -112, 96, 83, 82, -65, 0, 0, 4, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -54, 70]	 matchCode.B = 9	 result.channel_id = 4
old:	 userId = 310eb5cbb07a459dae8a1b6c0a2c6b7b	 clientCode = [8, 0, 22, 15, 7, 15, 15, 7, -71, 51, 15]	 channelId = 10000	 matchCode.A = [8, 16, 86, 15, 7, 15, 15, 7, -69, 51, 15, 2, 0, 8, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 73, -123]	 matchCode.B = 2	 result.channel_id = 8
new:	 userId = 310eb5cbb07a459dae8a1b6c0a2c6b7b	 clientCode = [8, 0, 22, 15, 7, 15, 15, 7, -71, 51, 15]	 channelId = 10000	 matchCode.A = [8, 16, 86, 15, 7, 15, 15, 7, -69, 51, 15, 2, 0, 8, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 73, -123]	 matchCode.B = 2	 result.channel_id = 8
old:	 userId = 31167e4c999a49af94132d622d7027da	 clientCode = [23, 47, 7, 0, 0, -32, -1, 64, 115, -53, 61]	 channelId = 10000	 matchCode.A = [23, 47, 7, 0, 0, -25, -1, 0, 115, -53, 61, 0, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 110, 64]	 matchCode.B = 14	 result.channel_id = 221
new:	 userId = 31167e4c999a49af94132d622d7027da	 clientCode = [23, 47, 7, 0, 0, -32, -1, 64, 115, -53, 61]	 channelId = 10000	 matchCode.A = [23, 47, 7, 0, 0, -25, -1, 0, 115, -53, 61, 0, 0, -35, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 110, 64]	 matchCode.B = 14	 result.channel_id = 221
old:	 userId = 312ccb23ac874a5f9dbd2bac8ab5dff8	 clientCode = [-122, -4, 43, -64, 43, -8, -41, 43, 74, 70, -1]	 channelId = 10000	 matchCode.A = [6, -3, 43, -64, 43, -7, -41, 43, 74, 70, -1, 1, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 119, 14]	 matchCode.B = 1	 result.channel_id = 6
new:	 userId = 312ccb23ac874a5f9dbd2bac8ab5dff8	 clientCode = [-122, -4, 43, -64, 43, -8, -41, 43, 74, 70, -1]	 channelId = 10000	 matchCode.A = [6, -3, 43, -64, 43, -7, -41, 43, 74, 70, -1, 1, 0, 6, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, 119, 14]	 matchCode.B = 1	 result.channel_id = 6
old:	 userId = 31403ca90b5543f3b48dd8ef7b439ddc	 clientCode = [-5, 9, -2, 104, -112, 24, 0, 24, -96, -103, -16]	 channelId = 10000	 matchCode.A = [-69, 9, -2, 104, -48, 24, 0, 24, -96, -103, -32, 0, 0, 7, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 57, 69]	 matchCode.B = 3	 result.channel_id = 7
new:	 userId = 31403ca90b5543f3b48dd8ef7b439ddc	 clientCode = [-5, 9, -2, 104, -112, 24, 0, 24, -96, -103, -16]	 channelId = 10000	 matchCode.A = [-69, 9, -2, 104, -48, 24, 0, 24, -96, -103, -32, 0, 0, 7, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 57, 69]	 matchCode.B = 3	 result.channel_id = 7
old:	 userId = 315d2ae0d2524f5598f0ccb59ea759f5	 clientCode = [-8, 0, 20, -42, -16, -42, 1, 22, -20, -3, 64]	 channelId = 10000	 matchCode.A = [-4, 0, 24, -42, -16, -42, 1, 23, -20, -3, 64, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 22, 120]	 matchCode.B = 9	 result.channel_id = 1
new:	 userId = 315d2ae0d2524f5598f0ccb59ea759f5	 clientCode = [-8, 0, 20, -42, -16, -42, 1, 22, -20, -3, 64]	 channelId = 10000	 matchCode.A = [-4, 0, 24, -42, -16, -42, 1, 23, -20, -3, 64, 0, 0, 1, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, 22, 120]	 matchCode.B = 10	 result.channel_id = 1
old:	 userId = 316a560417cb4df38b524001a4d1a9ec	 clientCode = [2, -87, 11, -44, 10, -64, 40, -16, -30, 114, 43]	 channelId = 10000	 matchCode.A = [2, -71, 11, -64, 10, -64, 40, -16, -30, 115, 43, 1, 0, -46, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -75, 25]	 matchCode.B = 3	 result.channel_id = 210
new:	 userId = 316a560417cb4df38b524001a4d1a9ec	 clientCode = [2, -87, 11, -44, 10, -64, 40, -16, -30, 114, 43]	 channelId = 10000	 matchCode.A = [2, -71, 11, -64, 10, -64, 40, -16, -30, 115, 43, 1, 0, -46, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -75, 25]	 matchCode.B = 3	 result.channel_id = 210
old:	 userId = 31755be17d2143f0bd92cd10fd062b46	 clientCode = [11, 63, 4, 104, -126, 97, -33, 68, 0, -113, -16]	 channelId = 10000	 matchCode.A = [11, 63, 4, 104, -62, 97, -33, 68, 0, -113, -16, 1, 0, 4, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -128, -127]	 matchCode.B = 6	 result.channel_id = 4
new:	 userId = 31755be17d2143f0bd92cd10fd062b46	 clientCode = [11, 63, 4, 104, -126, 97, -33, 68, 0, -113, -16]	 channelId = 10000	 matchCode.A = [11, 63, 4, 104, -62, 97, -33, 68, 0, -113, -16, 1, 0, 4, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -128, -127]	 matchCode.B = 6	 result.channel_id = 4
old:	 userId = 317c137b396745f487aa32b7f3082f02	 clientCode = [82, 105, -65, 64, 64, -3, 0, 0, -61, 115, -17]	 channelId = 10000	 matchCode.A = [82, 105, -65, 64, 64, -8, 0, 0, -61, 115, -21, 1, 0, -47, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 17, 65]	 matchCode.B = 13	 result.channel_id = 209
new:	 userId = 317c137b396745f487aa32b7f3082f02	 clientCode = [82, 105, -65, 64, 64, -3, 0, 0, -61, 115, -17]	 channelId = 10000	 matchCode.A = [82, 105, -65, 64, 64, -8, 0, 0, -61, 115, -21, 1, 0, -47, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 17, 65]	 matchCode.B = 13	 result.channel_id = 209
old:	 userId = 31a611e197e44a2a81965295c25371f1	 clientCode = [6, 7, 63, 22, -1, -97, 31, 15, 81, 81, 20]	 channelId = 10000	 matchCode.A = [6, 21, 63, 22, -65, -97, 31, 15, -47, 81, 20, 0, 0, 2, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 29, -41]	 matchCode.B = 16	 result.channel_id = 2
new:	 userId = 31a611e197e44a2a81965295c25371f1	 clientCode = [6, 7, 63, 22, -1, -97, 31, 15, 81, 81, 20]	 channelId = 10000	 matchCode.A = [6, 21, 63, 22, -65, -97, 31, 15, -47, 81, 20, 0, 0, 2, -84, 31, 11, -104, 0, 0, 1, 98, 60, -28, 29, -41]	 matchCode.B = 16	 result.channel_id = 2
old:	 userId = 31b0c7c8eb7a41dd8dc621a34acc6301	 clientCode = [7, -97, 63, 6, 41, 0, -65, 38, 81, 81, -65]	 channelId = 10000	 matchCode.A = [7, -97, 63, 6, 41, 2, -65, 6, 83, 83, -65, 3, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 54, 25]	 matchCode.B = 1	 result.channel_id = 223
new:	 userId = 31b0c7c8eb7a41dd8dc621a34acc6301	 clientCode = [7, -97, 63, 6, 41, 0, -65, 38, 81, 81, -65]	 channelId = 10000	 matchCode.A = [7, -97, 63, 6, 41, 2, -65, 6, 83, 83, -65, 3, 0, -33, -84, 31, 6, -70, 0, 0, 1, 98, 60, -28, 54, 25]	 matchCode.B = 1	 result.channel_id = 223
old:	 userId = 31b51057d8824629baa17cd28889f838	 clientCode = [-5, 75, 0, 8, -17, 15, 11, 127, 58, -13, 96]	 channelId = 10000	 matchCode.A = [-5, 75, 0, 8, -1, 15, 11, 127, 50, -5, 96, 2, 0, -44, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -51, 0]	 matchCode.B = 5	 result.channel_id = 212
new:	 userId = 31b51057d8824629baa17cd28889f838	 clientCode = [-5, 75, 0, 8, -17, 15, 11, 127, 58, -13, 96]	 channelId = 10000	 matchCode.A = [-5, 75, 0, 8, -1, 15, 11, 127, 50, -5, 96, 2, 0, -44, -84, 31, 11, -104, 0, 0, 1, 98, 60, -29, -51, 0]	 matchCode.B = 5	 result.channel_id = 212
old:	 userId = 31bfc5bc37d64d2a8e82b8f122c804b4	 clientCode = [-64, 66, -42, 125, -1, -87, 64, 0, -75, -75, 2]	 channelId = 10000	 matchCode.A = [-64, 66, -42, 125, -1, 40, 64, 0, -75, 53, 2, 1, 0, 4, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -56, 97]	 matchCode.B = 13	 result.channel_id = 4
new:	 userId = 31bfc5bc37d64d2a8e82b8f122c804b4	 clientCode = [-64, 66, -42, 125, -1, -87, 64, 0, -75, -75, 2]	 channelId = 10000	 matchCode.A = [-64, 66, -42, 125, -1, 40, 64, 0, -75, 53, 2, 1, 0, 4, -84, 31, 6, -70, 0, 0, 1, 98, 60, -29, -56, 97]	 matchCode.B = 13	 result.channel_id = 4
